Member_Name,Date,Item
4138,10/10/2015,skimmed milk
3004,10/02/2015,skimmed milk
4125,14/06/2015,skimmed milk
3934,27/03/2015,skimmed milk
1146,11/06/2015,skimmed milk
4753,21/06/2015,skimmed milk
4524,22/04/2015,skimmed milk
2960,19/12/2015,skimmed milk
4877,06/11/2015,skimmed milk
4831,06/04/2015,skimmed milk
2851,01/01/2015,skimmed milk
1779,28/10/2015,skimmed milk
1823,27/11/2015,skimmed milk
3360,14/11/2015,skimmed milk
1358,11/09/2015,skimmed milk
1218,05/07/2015,skimmed milk
4228,26/03/2015,skimmed milk
4063,14/07/2015,skimmed milk
1664,01/04/2015,skimmed milk
4474,10/12/2015,skimmed milk
3074,13/04/2015,skimmed milk
2902,06/06/2015,skimmed milk
2755,17/05/2015,skimmed milk
2843,14/12/2015,skimmed milk
3778,03/12/2015,skimmed milk
1088,09/11/2015,skimmed milk
3054,17/02/2015,skimmed milk
2779,01/12/2015,skimmed milk
4497,07/06/2015,skimmed milk
2523,04/07/2015,skimmed milk
2818,22/11/2015,skimmed milk
4924,26/08/2015,skimmed milk
3851,10/05/2015,skimmed milk
4296,26/08/2015,skimmed milk
3296,02/03/2015,skimmed milk
2663,28/05/2015,skimmed milk
4637,14/05/2015,skimmed milk
1363,14/10/2015,skimmed milk
4336,27/04/2015,skimmed milk
2542,24/11/2015,skimmed milk
3615,13/08/2015,skimmed milk
4390,20/01/2015,skimmed milk
1737,23/01/2015,skimmed milk
3681,14/10/2015,skimmed milk
2525,14/01/2015,skimmed milk
1777,10/07/2015,skimmed milk
4124,22/05/2015,skimmed milk
2290,12/01/2015,skimmed milk
3999,06/02/2015,skimmed milk
4835,09/12/2015,skimmed milk
3499,04/05/2015,skimmed milk
1512,23/02/2015,skimmed milk
1303,29/05/2015,skimmed milk
2064,21/08/2015,skimmed milk
3344,01/04/2015,skimmed milk
1035,24/04/2015,skimmed milk
3710,22/08/2015,skimmed milk
4529,03/01/2015,skimmed milk
3262,08/07/2015,skimmed milk
1163,14/12/2015,skimmed milk
4548,30/05/2015,skimmed milk
4552,17/10/2015,skimmed milk
1536,02/05/2015,skimmed milk
3042,02/10/2015,skimmed milk
2129,18/03/2015,skimmed milk
1684,03/01/2015,skimmed milk
1776,02/03/2015,skimmed milk
4150,23/08/2015,skimmed milk
1118,25/12/2015,skimmed milk
1920,16/02/2015,skimmed milk
4439,18/03/2015,skimmed milk
3558,25/04/2015,skimmed milk
3484,21/11/2015,skimmed milk
1937,17/10/2015,skimmed milk
4992,20/06/2015,skimmed milk
3591,11/05/2015,skimmed milk
1347,31/07/2015,skimmed milk
2512,02/09/2015,skimmed milk
2813,01/10/2015,skimmed milk
1733,18/03/2015,skimmed milk
2270,09/06/2015,skimmed milk
1994,11/03/2015,skimmed milk
2364,21/06/2015,skimmed milk
2694,24/11/2015,skimmed milk
3752,20/08/2015,skimmed milk
2271,20/11/2015,skimmed milk
3184,04/09/2015,skimmed milk
1135,29/04/2015,skimmed milk
1394,14/02/2015,skimmed milk
4110,28/11/2015,skimmed milk
3588,19/08/2015,skimmed milk
4852,17/06/2015,skimmed milk
1286,12/08/2015,skimmed milk
1236,11/05/2015,skimmed milk
1038,02/04/2015,skimmed milk
4820,23/07/2015,skimmed milk
3050,10/08/2015,skimmed milk
4524,26/08/2015,skimmed milk
2553,01/02/2015,skimmed milk
4669,27/05/2015,skimmed milk
2794,12/09/2015,skimmed milk
2718,25/01/2015,skimmed milk
3711,08/07/2015,skimmed milk
1702,14/01/2015,skimmed milk
2403,28/11/2015,skimmed milk
3324,24/08/2015,skimmed milk
2187,16/08/2015,skimmed milk
2617,22/05/2015,skimmed milk
1046,18/06/2015,skimmed milk
2653,07/12/2015,skimmed milk
2008,21/10/2015,skimmed milk
4964,30/11/2015,skimmed milk
1866,15/02/2015,skimmed milk
4789,11/09/2015,skimmed milk
1603,07/09/2015,skimmed milk
2809,10/04/2015,skimmed milk
4539,09/03/2015,skimmed milk
2910,04/12/2015,skimmed milk
2309,29/12/2015,skimmed milk
4643,25/01/2015,skimmed milk
4843,13/05/2015,skimmed milk
1155,01/04/2015,skimmed milk
2789,28/01/2015,skimmed milk
2641,01/03/2015,skimmed milk
4608,05/01/2015,skimmed milk
1374,10/03/2015,skimmed milk
1540,14/08/2015,skimmed milk
1363,16/06/2015,skimmed milk
3543,02/06/2015,skimmed milk
1494,29/09/2015,skimmed milk
1361,08/09/2015,skimmed milk
2051,20/04/2015,skimmed milk
3507,10/11/2015,skimmed milk
3072,26/01/2015,skimmed milk
3296,06/06/2015,skimmed milk
2348,01/11/2015,skimmed milk
4275,18/08/2015,skimmed milk
4376,16/07/2015,skimmed milk
3586,02/05/2015,skimmed milk
1892,24/04/2015,skimmed milk
1137,26/09/2015,skimmed milk
2402,06/09/2015,skimmed milk
4204,16/10/2015,skimmed milk
1014,03/10/2015,skimmed milk
4232,19/12/2015,skimmed milk
4525,28/09/2015,skimmed milk
3389,26/01/2015,skimmed milk
3613,05/06/2015,skimmed milk
2222,28/12/2015,skimmed milk
2728,28/11/2015,skimmed milk
2167,08/12/2015,skimmed milk
2875,01/11/2015,skimmed milk
1932,07/09/2015,skimmed milk
4672,13/02/2015,skimmed milk
4432,28/05/2015,skimmed milk
4648,08/10/2015,skimmed milk
2401,15/01/2015,skimmed milk
1904,18/04/2015,skimmed milk
4233,16/06/2015,skimmed milk
3928,26/09/2015,skimmed milk
2937,31/07/2015,skimmed milk
4056,12/06/2015,yoghurt
4918,27/01/2015,yoghurt
1723,02/09/2015,yoghurt
2600,28/01/2015,yoghurt
4040,03/04/2015,yoghurt
4240,29/04/2015,yoghurt
1643,28/04/2015,yoghurt
2453,21/12/2015,yoghurt
2714,15/03/2015,yoghurt
1476,26/08/2015,yoghurt
4254,14/08/2015,yoghurt
1431,20/07/2015,yoghurt
4018,17/11/2015,yoghurt
1850,17/02/2015,yoghurt
1457,09/01/2015,yoghurt
4688,02/10/2015,yoghurt
1158,21/03/2015,yoghurt
2733,22/07/2015,yoghurt
1932,04/09/2015,yoghurt
3836,06/12/2015,yoghurt
3426,25/10/2015,yoghurt
4750,04/08/2015,yoghurt
1481,17/01/2015,yoghurt
4325,14/10/2015,yoghurt
3050,07/04/2015,yoghurt
2790,30/12/2015,yoghurt
1575,04/01/2015,yoghurt
3202,16/04/2015,yoghurt
2735,01/06/2015,yoghurt
1324,26/03/2015,yoghurt
1605,18/06/2015,yoghurt
1202,22/04/2015,yoghurt
1811,23/09/2015,yoghurt
4173,11/05/2015,yoghurt
1975,26/09/2015,yoghurt
1613,25/08/2015,yoghurt
2940,07/11/2015,yoghurt
3644,02/10/2015,yoghurt
4184,15/12/2015,yoghurt
2509,03/02/2015,yoghurt
1481,04/06/2015,yoghurt
2222,08/01/2015,yoghurt
1824,01/11/2015,yoghurt
4540,20/10/2015,yoghurt
1963,30/12/2015,yoghurt
2711,18/08/2015,yoghurt
1901,29/11/2015,yoghurt
4466,20/08/2015,yoghurt
1355,28/02/2015,yoghurt
2058,24/02/2015,yoghurt
4503,17/02/2015,yoghurt
2759,27/07/2015,yoghurt
3499,13/01/2015,yoghurt
4212,31/03/2015,yoghurt
1566,05/06/2015,yoghurt
1610,26/05/2015,yoghurt
4020,11/04/2015,yoghurt
2416,15/02/2015,yoghurt
3316,03/01/2015,yoghurt
2010,19/12/2015,yoghurt
2721,15/07/2015,yoghurt
1647,20/12/2015,yoghurt
3035,29/11/2015,yoghurt
4202,02/05/2015,yoghurt
2673,10/12/2015,yoghurt
4453,23/08/2015,yoghurt
4675,16/01/2015,yoghurt
1584,10/07/2015,yoghurt
1934,04/08/2015,yoghurt
1615,03/12/2015,yoghurt
4516,29/03/2015,yoghurt
1910,30/10/2015,yoghurt
1659,10/03/2015,yoghurt
4610,22/01/2015,yoghurt
4595,07/08/2015,yoghurt
2774,28/10/2015,yoghurt
2770,15/07/2015,yoghurt
3828,15/06/2015,yoghurt
4220,21/08/2015,yoghurt
4091,28/12/2015,yoghurt
4636,05/01/2015,yoghurt
4192,16/12/2015,yoghurt
2670,29/04/2015,yoghurt
3806,15/03/2015,yoghurt
4246,13/06/2015,yoghurt
3135,26/07/2015,yoghurt
4455,24/10/2015,yoghurt
4852,28/04/2015,yoghurt
3120,07/07/2015,yoghurt
3926,23/03/2015,yoghurt
2428,21/08/2015,yoghurt
3998,28/03/2015,yoghurt
1148,15/04/2015,yoghurt
2492,01/11/2015,yoghurt
3289,31/03/2015,yoghurt
1032,23/08/2015,yoghurt
3980,09/04/2015,yoghurt
1873,14/02/2015,yoghurt
2042,17/11/2015,yoghurt
2233,28/08/2015,yoghurt
4685,04/11/2015,yoghurt
3999,19/04/2015,yoghurt
2109,24/09/2015,yoghurt
4752,11/02/2015,yoghurt
4320,07/01/2015,yoghurt
2523,12/01/2015,yoghurt
3691,12/02/2015,yoghurt
4015,20/02/2015,yoghurt
1205,14/03/2015,yoghurt
2004,21/08/2015,yoghurt
4171,03/06/2015,yoghurt
2142,19/05/2015,yoghurt
4853,17/09/2015,yoghurt
1104,04/01/2015,yoghurt
4881,28/07/2015,yoghurt
1391,01/08/2015,yoghurt
3986,18/11/2015,yoghurt
3835,16/09/2015,yoghurt
1968,10/01/2015,yoghurt
2272,05/09/2015,yoghurt
2836,29/12/2015,milk powder
2371,30/08/2015,milk powder
1016,05/10/2015,milk powder
1597,05/02/2015,milk powder
2287,16/12/2015,milk powder
3911,23/08/2015,milk powder
4499,08/08/2015,milk powder
2113,16/08/2015,milk powder
2884,08/05/2015,milk powder
1283,13/11/2015,milk powder
4902,16/04/2015,milk powder
2101,04/09/2015,milk powder
3247,13/01/2015,milk powder
3608,27/11/2015,milk powder
2477,04/06/2015,milk powder
3322,02/02/2015,milk powder
2586,10/07/2015,milk powder
1844,24/07/2015,milk powder
4932,17/07/2015,milk powder
4113,27/04/2015,milk powder
2013,07/02/2015,milk powder
2764,28/12/2015,milk powder
4450,30/07/2015,milk powder
3209,28/12/2015,milk powder
1527,14/05/2015,milk powder
3581,06/09/2015,milk powder
4572,02/08/2015,milk powder
3570,02/09/2015,milk powder
4409,15/01/2015,milk powder
2366,18/08/2015,milk powder
4478,02/08/2015,milk powder
1388,03/04/2015,milk powder
1280,12/08/2015,milk powder
3831,14/10/2015,milk powder
1524,06/08/2015,milk powder
2900,11/04/2015,konjak noodle
1120,26/09/2015,konjak noodle
4591,15/05/2015,konjak noodle
2598,11/11/2015,konjak noodle
4819,04/03/2015,konjak noodle
4230,05/11/2015,konjak noodle
4019,05/02/2015,konjak noodle
4452,17/06/2015,konjak noodle
1332,30/04/2015,konjak noodle
4460,28/05/2015,konjak noodle
3677,29/07/2015,konjak noodle
2399,21/01/2015,konjak noodle
4182,21/08/2015,konjak noodle
4474,10/11/2015,konjak noodle
4498,07/04/2015,konjak noodle
3790,04/08/2015,konjak noodle
1220,08/09/2015,konjak noodle
4116,01/05/2015,konjak noodle
4308,05/12/2015,konjak noodle
1979,21/11/2015,konjak noodle
1518,07/09/2015,konjak noodle
3365,06/01/2015,konjak noodle
3528,18/08/2015,konjak noodle
1206,15/05/2015,konjak noodle
1737,09/05/2015,konjak noodle
1534,13/08/2015,konjak noodle
1819,11/11/2015,konjak noodle
1767,24/10/2015,konjak noodle
3548,19/03/2015,konjak noodle
4305,24/07/2015,konjak noodle
4745,24/12/2015,konjak noodle
1442,25/07/2015,konjak noodle
1009,23/09/2015,konjak noodle
1486,20/08/2015,konjak noodle
2861,02/12/2015,konjak noodle
2329,15/07/2015,konjak noodle
3635,13/12/2015,konjak noodle
2916,19/04/2015,konjak noodle
4839,03/06/2015,konjak noodle
2789,06/02/2015,konjak noodle
1959,09/07/2015,konjak noodle
4606,30/03/2015,konjak noodle
2193,07/01/2015,konjak noodle
3221,29/06/2015,konjak noodle
3468,08/07/2015,konjak noodle
2256,21/08/2015,konjak noodle
3708,03/09/2015,konjak noodle
1899,24/10/2015,konjak noodle
4397,03/04/2015,konjak noodle
2816,19/06/2015,konjak noodle
4662,19/10/2015,konjak noodle
1390,02/03/2015,konjak noodle
3394,15/06/2015,konjak noodle
4875,22/08/2015,konjak noodle
3471,29/05/2015,konjak noodle
4503,26/11/2015,konjak noodle
2777,24/05/2015,konjak noodle
2176,04/02/2015,konjak noodle
2359,21/04/2015,konjak noodle
3778,01/10/2015,konjak noodle
1355,25/02/2015,konjak noodle
